timestamp,junction_id,location_name,vehicle_count,congestion_pct,traffic_level,weather_condition,day_of_week,is_weekend,hour_of_day
2024-01-28 11:30:00,J-108,Station Rd & MG Ave,93,40,MODERATE,Cloudy,Sunday,1,11
2024-01-28 11:45:00,J-101,Main St & 5th Ave,146,59,MODERATE,Clear,Sunday,1,11
2024-01-28 11:45:00,J-102,Broadway & 8th,95,44,MODERATE,Clear,Sunday,1,11
2024-01-28 11:45:00,J-103,Park Ave & Central,80,52,MODERATE,Clear,Sunday,1,11
2024-01-28 11:45:00,J-104,Oak St & 2nd Ave,85,61,MODERATE,Clear,Sunday,1,11
2024-01-28 11:45:00,J-105,Elm Rd & North Ring,33,35,LOW,Clear,Sunday,1,11
2024-01-28 11:45:00,J-106,Lake View & Sector 3,31,50,MODERATE,Clear,Sunday,1,11
2024-01-28 11:45:00,J-107,Industrial Bypass,22,47,MODERATE,Clear,Sunday,1,11
2024-01-28 11:45:00,J-108,Station Rd & MG Ave,132,57,MODERATE,Clear,Sunday,1,11
2024-01-28 12:00:00,J-101,Main St & 5th Ave,120,48,MODERATE,Light Rain,Sunday,1,12
2024-01-28 12:00:00,J-102,Broadway & 8th,90,41,MODERATE,Light Rain,Sunday,1,12
2024-01-28 12:00:00,J-103,Park Ave & Central,69,44,MODERATE,Light Rain,Sunday,1,12
2024-01-28 12:00:00,J-104,Oak St & 2nd Ave,61,44,MODERATE,Light Rain,Sunday,1,12
2024-01-28 12:00:00,J-105,Elm Rd & North Ring,40,43,MODERATE,Light Rain,Sunday,1,12
2024-01-28 12:00:00,J-106,Lake View & Sector 3,25,40,MODERATE,Light Rain,Sunday,1,12
2024-01-28 12:00:00,J-107,Industrial Bypass,23,49,MODERATE,Light Rain,Sunday,1,12
2024-01-28 12:00:00,J-108,Station Rd & MG Ave,102,44,MODERATE,Light Rain,Sunday,1,12
2024-01-28 12:15:00,J-101,Main St & 5th Ave,112,45,MODERATE,Clear,Sunday,1,12
2024-01-28 12:15:00,J-102,Broadway & 8th,115,53,MODERATE,Clear,Sunday,1,12
2024-01-28 12:15:00,J-103,Park Ave & Central,80,52,MODERATE,Clear,Sunday,1,12
2024-01-28 12:15:00,J-104,Oak St & 2nd Ave,86,62,MODERATE,Clear,Sunday,1,12
2024-01-28 12:15:00,J-105,Elm Rd & North Ring,52,56,MODERATE,Clear,Sunday,1,12
2024-01-28 12:15:00,J-106,Lake View & Sector 3,26,42,MODERATE,Clear,Sunday,1,12
2024-01-28 12:15:00,J-107,Industrial Bypass,25,54,MODERATE,Clear,Sunday,1,12
2024-01-28 12:15:00,J-108,Station Rd & MG Ave,119,51,MODERATE,Clear,Sunday,1,12
2024-01-28 12:30:00,J-101,Main St & 5th Ave,139,56,MODERATE,Clear,Sunday,1,12
2024-01-28 12:30:00,J-102,Broadway & 8th,100,46,MODERATE,Clear,Sunday,1,12
2024-01-28 12:30:00,J-103,Park Ave & Central,62,40,MODERATE,Clear,Sunday,1,12
2024-01-28 12:30:00,J-104,Oak St & 2nd Ave,77,55,MODERATE,Clear,Sunday,1,12
2024-01-28 12:30:00,J-105,Elm Rd & North Ring,48,52,MODERATE,Clear,Sunday,1,12
2024-01-28 12:30:00,J-106,Lake View & Sector 3,29,47,MODERATE,Clear,Sunday,1,12
2024-01-28 12:30:00,J-107,Industrial Bypass,19,41,MODERATE,Clear,Sunday,1,12
2024-01-28 12:30:00,J-108,Station Rd & MG Ave,113,48,MODERATE,Clear,Sunday,1,12
2024-01-28 12:45:00,J-101,Main St & 5th Ave,98,39,LOW,Fog,Sunday,1,12
2024-01-28 12:45:00,J-102,Broadway & 8th,86,39,LOW,Fog,Sunday,1,12
2024-01-28 12:45:00,J-103,Park Ave & Central,54,35,LOW,Fog,Sunday,1,12
2024-01-28 12:45:00,J-104,Oak St & 2nd Ave,47,33,LOW,Fog,Sunday,1,12
2024-01-28 12:45:00,J-105,Elm Rd & North Ring,40,43,MODERATE,Fog,Sunday,1,12
2024-01-28 12:45:00,J-106,Lake View & Sector 3,21,34,LOW,Fog,Sunday,1,12
2024-01-28 12:45:00,J-107,Industrial Bypass,14,30,LOW,Fog,Sunday,1,12
2024-01-28 12:45:00,J-108,Station Rd & MG Ave,66,28,LOW,Fog,Sunday,1,12
2024-01-28 13:00:00,J-101,Main St & 5th Ave,99,40,MODERATE,Clear,Sunday,1,13
2024-01-28 13:00:00,J-102,Broadway & 8th,113,52,MODERATE,Clear,Sunday,1,13
2024-01-28 13:00:00,J-103,Park Ave & Central,,47,MODERATE,Clear,Sunday,1,13
2024-01-28 13:00:00,J-104,Oak St & 2nd Ave,76,54,MODERATE,Clear,Sunday,1,13
2024-01-28 13:00:00,J-105,Elm Rd & North Ring,44,47,MODERATE,Clear,Sunday,1,13
2024-01-28 13:00:00,J-106,Lake View & Sector 3,24,39,LOW,Clear,Sunday,1,13
2024-01-28 13:00:00,J-107,Industrial Bypass,23,49,MODERATE,Clear,Sunday,1,13
2024-01-28 13:00:00,J-108,Station Rd & MG Ave,116,50,MODERATE,Clear,Sunday,1,13
2024-01-28 13:15:00,J-101,Main St & 5th Ave,106,43,MODERATE,Cloudy,Sunday,1,13
2024-01-28 13:15:00,J-102,Broadway & 8th,89,41,MODERATE,Cloudy,Sunday,1,13
2024-01-28 13:15:00,J-103,Park Ave & Central,54,35,LOW,Cloudy,Sunday,1,13
2024-01-28 13:15:00,J-104,Oak St & 2nd Ave,62,44,MODERATE,Cloudy,Sunday,1,13
2024-01-28 13:15:00,J-105,Elm Rd & North Ring,45,48,MODERATE,Cloudy,Sunday,1,13
2024-01-28 13:15:00,J-106,Lake View & Sector 3,25,40,MODERATE,Cloudy,Sunday,1,13
2024-01-28 13:15:00,J-107,Industrial Bypass,22,47,MODERATE,Cloudy,Sunday,1,13
2024-01-28 13:15:00,J-108,Station Rd & MG Ave,109,47,MODERATE,Cloudy,Sunday,1,13
2024-01-28 13:30:00,J-101,Main St & 5th Ave,98,39,LOW,Light Rain,Sunday,1,13
2024-01-28 13:30:00,J-102,Broadway & 8th,67,31,LOW,Light Rain,Sunday,1,13
2024-01-28 13:30:00,J-103,Park Ave & Central,57,37,LOW,Light Rain,Sunday,1,13
2024-01-28 13:30:00,J-104,Oak St & 2nd Ave,61,44,MODERATE,Light Rain,Sunday,1,13
2024-01-28 13:30:00,J-105,Elm Rd & North Ring,37,40,MODERATE,Light Rain,Sunday,1,13
2024-01-28 13:30:00,J-106,Lake View & Sector 3,24,39,LOW,Light Rain,Sunday,1,13
2024-01-28 13:30:00,J-107,Industrial Bypass,18,39,LOW,Light Rain,Sunday,1,13
2024-01-28 13:30:00,J-108,Station Rd & MG Ave,81,35,LOW,Light Rain,Sunday,1,13
2024-01-28 13:45:00,J-101,Main St & 5th Ave,92,37,LOW,Clear,Sunday,1,13
2024-01-28 13:45:00,J-102,Broadway & 8th,97,45,MODERATE,Clear,Sunday,1,13
2024-01-28 13:45:00,J-103,Park Ave & Central,64,41,MODERATE,Clear,Sunday,1,13
2024-01-28 13:45:00,J-104,Oak St & 2nd Ave,56,40,MODERATE,Clear,Sunday,1,13
2024-01-28 13:45:00,J-105,Elm Rd & North Ring,33,35,LOW,Clear,Sunday,1,13
2024-01-28 13:45:00,J-106,Lake View & Sector 3,28,45,MODERATE,Clear,Sunday,1,13
2024-01-28 13:45:00,J-107,Industrial Bypass,19,41,MODERATE,Clear,Sunday,1,13
2024-01-28 13:45:00,J-108,Station Rd & MG Ave,93,40,MODERATE,Clear,Sunday,1,13
2024-01-28 14:00:00,J-101,Main St & 5th Ave,116,47,MODERATE,Cloudy,Sunday,1,14
2024-01-28 14:00:00,J-102,Broadway & 8th,67,31,LOW,Cloudy,Sunday,1,14
2024-01-28 14:00:00,J-103,Park Ave & Central,52,33,LOW,Cloudy,Sunday,1,14
2024-01-28 14:00:00,J-104,Oak St & 2nd Ave,51,36,LOW,Cloudy,Sunday,1,14
2024-01-28 14:00:00,J-105,Elm Rd & North Ring,38,41,MODERATE,Cloudy,Sunday,1,14
2024-01-28 14:00:00,J-106,Lake View & Sector 3,20,32,LOW,Cloudy,Sunday,1,14
2024-01-28 14:00:00,J-107,Industrial Bypass,17,36,LOW,Cloudy,Sunday,1,14
2024-01-28 14:00:00,J-108,Station Rd & MG Ave,66,28,LOW,Cloudy,Sunday,1,14
2024-01-28 14:15:00,J-101,Main St & 5th Ave,25,10,LOW,Light Rain,Sunday,1,14
2024-01-28 14:15:00,J-102,Broadway & 8th,27,12,LOW,Light Rain,Sunday,1,14
2024-01-28 14:15:00,J-103,Park Ave & Central,18,11,LOW,Light Rain,Sunday,1,14
2024-01-28 14:15:00,J-104,Oak St & 2nd Ave,15,10,LOW,Light Rain,Sunday,1,14
2024-01-28 14:15:00,J-105,Elm Rd & North Ring,10,10,LOW,Light Rain,Sunday,1,14
2024-01-28 14:15:00,J-106,Lake View & Sector 3,8,13,LOW,Light Rain,Sunday,1,14
2024-01-28 14:15:00,J-107,Industrial Bypass,4,8,LOW,Light Rain,Sunday,1,14
2024-01-28 14:15:00,J-108,Station Rd & MG Ave,25,10,LOW,Light Rain,Sunday,1,14
2024-01-28 14:30:00,J-101,Main St & 5th Ave,16,6,LOW,Heavy Rain,Sunday,1,14
2024-01-28 14:30:00,J-102,Broadway & 8th,14,6,LOW,Heavy Rain,Sunday,1,14
2024-01-28 14:30:00,J-103,Park Ave & Central,10,6,LOW,Heavy Rain,Sunday,1,14
2024-01-28 14:30:00,J-104,Oak St & 2nd Ave,11,7,LOW,Heavy Rain,Sunday,1,14
2024-01-28 14:30:00,J-105,Elm Rd & North Ring,7,7,LOW,Heavy Rain,Sunday,1,14
2024-01-28 14:30:00,J-106,Lake View & Sector 3,4,6,LOW,Heavy Rain,Sunday,1,14
2024-01-28 14:30:00,J-107,Industrial Bypass,2,4,LOW,Heavy Rain,Sunday,1,14
2024-01-28 14:30:00,J-108,Station Rd & MG Ave,13,5,LOW,Heavy Rain,Sunday,1,14
2024-01-28 14:45:00,J-101,Main St & 5th Ave,32,13,LOW,Cloudy,Sunday,1,14
2024-01-28 14:45:00,J-102,Broadway & 8th,22,10,LOW,Cloudy,Sunday,1,14
2024-01-28 14:45:00,J-103,Park Ave & Central,20,13,LOW,Cloudy,Sunday,1,14
2024-01-28 14:45:00,J-104,Oak St & 2nd Ave,18,13,LOW,Cloudy,Sunday,1,14
2024-01-28 14:45:00,J-105,Elm Rd & North Ring,12,13,LOW,Cloudy,Sunday,1,14
2024-01-28 14:45:00,J-106,Lake View & Sector 3,7,11,LOW,Cloudy,Sunday,1,14
2024-01-28 14:45:00,J-107,Industrial Bypass,5,10,LOW,Cloudy,Sunday,1,14
2024-01-28 14:45:00,J-108,Station Rd & MG Ave,30,13,LOW,Cloudy,Sunday,1,14
2024-01-28 15:00:00,J-101,Main St & 5th Ave,33,13,LOW,Clear,Sunday,1,15
2024-01-28 15:00:00,J-102,Broadway & 8th,28,13,LOW,Clear,Sunday,1,15
2024-01-28 15:00:00,J-103,Park Ave & Central,16,10,LOW,Clear,Sunday,1,15
2024-01-28 15:00:00,J-104,Oak St & 2nd Ave,16,11,LOW,Clear,Sunday,1,15
2024-01-28 15:00:00,J-105,Elm Rd & North Ring,11,11,LOW,Clear,Sunday,1,15
2024-01-28 15:00:00,J-106,Lake View & Sector 3,9,14,LOW,Clear,Sunday,1,15
2024-01-28 15:00:00,J-107,Industrial Bypass,4,8,LOW,Clear,Sunday,1,15
2024-01-28 15:00:00,J-108,Station Rd & MG Ave,25,10,LOW,Clear,Sunday,1,15
2024-01-28 15:15:00,J-101,Main St & 5th Ave,29,11,LOW,Light Rain,Sunday,1,15
2024-01-28 15:15:00,J-102,Broadway & 8th,25,11,LOW,Light Rain,Sunday,1,15
2024-01-28 15:15:00,J-103,Park Ave & Central,18,11,LOW,Light Rain,Sunday,1,15
2024-01-28 15:15:00,J-104,Oak St & 2nd Ave,17,12,LOW,Light Rain,Sunday,1,15
2024-01-28 15:15:00,J-105,Elm Rd & North Ring,8,8,LOW,Light Rain,Sunday,1,15
2024-01-28 15:15:00,J-106,Lake View & Sector 3,6,9,LOW,Light Rain,Sunday,1,15
2024-01-28 15:15:00,J-107,Industrial Bypass,4,8,LOW,Light Rain,Sunday,1,15
2024-01-28 15:15:00,J-108,Station Rd & MG Ave,31,13,LOW,Light Rain,Sunday,1,15
2024-01-28 15:30:00,J-101,Main St & 5th Ave,41,16,LOW,Clear,Sunday,1,15
2024-01-28 15:30:00,J-102,Broadway & 8th,32,14,LOW,Clear,Sunday,1,15
2024-01-28 15:30:00,J-103,Park Ave & Central,19,12,LOW,Clear,Sunday,1,15
2024-01-28 15:30:00,J-104,Oak St & 2nd Ave,19,13,LOW,Clear,Sunday,1,15
2024-01-28 15:30:00,J-105,Elm Rd & North Ring,13,14,LOW,Clear,Sunday,1,15
2024-01-28 15:30:00,J-106,Lake View & Sector 3,8,13,LOW,Clear,Sunday,1,15
2024-01-28 15:30:00,J-107,Industrial Bypass,7,15,LOW,Clear,Sunday,1,15
2024-01-28 15:30:00,J-108,Station Rd & MG Ave,26,11,LOW,Clear,Sunday,1,15
2024-01-28 15:45:00,J-101,Main St & 5th Ave,31,12,LOW,Cloudy,Sunday,1,15
2024-01-28 15:45:00,J-102,Broadway & 8th,23,10,LOW,Cloudy,Sunday,1,15
2024-01-28 15:45:00,J-103,Park Ave & Central,19,12,LOW,Cloudy,Sunday,1,15
2024-01-28 15:45:00,J-104,Oak St & 2nd Ave,19,13,LOW,Cloudy,Sunday,1,15
2024-01-28 15:45:00,J-105,Elm Rd & North Ring,10,10,LOW,Cloudy,Sunday,1,15
2024-01-28 15:45:00,J-106,Lake View & Sector 3,7,11,LOW,Cloudy,Sunday,1,15
2024-01-28 15:45:00,J-107,Industrial Bypass,6,13,LOW,Cloudy,Sunday,1,15
2024-01-28 15:45:00,J-108,Station Rd & MG Ave,33,14,LOW,Cloudy,Sunday,1,15
2024-01-28 16:00:00,J-101,Main St & 5th Ave,63,25,LOW,Light Rain,Sunday,1,16
2024-01-28 16:00:00,J-102,Broadway & 8th,60,27,LOW,Light Rain,Sunday,1,16
2024-01-28 16:00:00,J-103,Park Ave & Central,42,27,LOW,Light Rain,Sunday,1,16
2024-01-28 16:00:00,J-104,Oak St & 2nd Ave,48,34,LOW,Light Rain,Sunday,1,16
2024-01-28 16:00:00,J-105,Elm Rd & North Ring,27,29,LOW,Light Rain,Sunday,1,16
2024-01-28 16:00:00,J-106,Lake View & Sector 3,15,24,LOW,Light Rain,Sunday,1,16
2024-01-28 16:00:00,J-107,Industrial Bypass,11,23,LOW,Light Rain,Sunday,1,16
2024-01-28 16:00:00,J-108,Station Rd & MG Ave,63,27,LOW,Light Rain,Sunday,1,16
2024-01-28 16:15:00,J-101,Main St & 5th Ave,97,39,LOW,Clear,Sunday,1,16
2024-01-28 16:15:00,J-102,Broadway & 8th,62,28,LOW,Clear,Sunday,1,16
2024-01-28 16:15:00,J-103,Park Ave & Central,52,33,LOW,Clear,Sunday,1,16
2024-01-28 16:15:00,J-104,Oak St & 2nd Ave,54,39,LOW,Clear,Sunday,1,16
2024-01-28 16:15:00,J-105,Elm Rd & North Ring,30,32,LOW,Clear,Sunday,1,16
2024-01-28 16:15:00,J-106,Lake View & Sector 3,21,34,LOW,Clear,Sunday,1,16
2024-01-28 16:15:00,J-107,Industrial Bypass,12,26,LOW,Clear,Sunday,1,16
2024-01-28 16:15:00,J-108,Station Rd & MG Ave,74,32,LOW,Clear,Sunday,1,16
2024-01-28 16:30:00,J-101,Main St & 5th Ave,103,41,MODERATE,Clear,Sunday,1,16
2024-01-28 16:30:00,J-102,Broadway & 8th,81,37,LOW,Clear,Sunday,1,16
2024-01-28 16:30:00,J-103,Park Ave & Central,50,32,LOW,Clear,Sunday,1,16
2024-01-28 16:30:00,J-104,Oak St & 2nd Ave,58,41,MODERATE,Clear,Sunday,1,16
2024-01-28 16:30:00,J-105,Elm Rd & North Ring,30,32,LOW,Clear,Sunday,1,16
2024-01-28 16:30:00,J-106,Lake View & Sector 3,21,34,LOW,Clear,Sunday,1,16
2024-01-28 16:30:00,J-107,Industrial Bypass,20,43,MODERATE,Clear,Sunday,1,16
2024-01-28 16:30:00,J-108,Station Rd & MG Ave,107,46,MODERATE,Clear,Sunday,1,16
2024-01-28 16:45:00,J-101,Main St & 5th Ave,103,41,MODERATE,Clear,Sunday,1,16
2024-01-28 16:45:00,J-102,Broadway & 8th,102,47,MODERATE,Clear,Sunday,1,16
2024-01-28 16:45:00,J-103,Park Ave & Central,57,37,LOW,Clear,Sunday,1,16
2024-01-28 16:45:00,J-104,Oak St & 2nd Ave,62,44,MODERATE,Clear,Sunday,1,16
2024-01-28 16:45:00,J-105,Elm Rd & North Ring,35,37,LOW,Clear,Sunday,1,16
2024-01-28 16:45:00,J-106,Lake View & Sector 3,26,42,MODERATE,Clear,Sunday,1,16
2024-01-28 16:45:00,J-107,Industrial Bypass,15,32,LOW,Clear,Sunday,1,16
2024-01-28 16:45:00,J-108,Station Rd & MG Ave,99,42,MODERATE,Clear,Sunday,1,16
2024-01-28 17:00:00,J-101,Main St & 5th Ave,85,34,LOW,Clear,Sunday,1,17
2024-01-28 17:00:00,J-102,Broadway & 8th,65,30,LOW,Clear,Sunday,1,17
2024-01-28 17:00:00,J-103,Park Ave & Central,66,42,MODERATE,Clear,Sunday,1,17
2024-01-28 17:00:00,J-104,Oak St & 2nd Ave,58,41,MODERATE,Clear,Sunday,1,17
2024-01-28 17:00:00,J-105,Elm Rd & North Ring,34,36,LOW,Clear,Sunday,1,17
2024-01-28 17:00:00,J-106,Lake View & Sector 3,27,43,MODERATE,Clear,Sunday,1,17
2024-01-28 17:00:00,J-107,Industrial Bypass,18,39,LOW,Clear,Sunday,1,17
2024-01-28 17:00:00,J-108,Station Rd & MG Ave,104,45,MODERATE,Clear,Sunday,1,17
2024-01-28 17:15:00,J-101,Main St & 5th Ave,127,51,MODERATE,Clear,Sunday,1,17
2024-01-28 17:15:00,J-102,Broadway & 8th,86,39,LOW,Clear,Sunday,1,17
2024-01-28 17:15:00,J-103,Park Ave & Central,63,40,MODERATE,Clear,Sunday,1,17
2024-01-28 17:15:00,J-104,Oak St & 2nd Ave,64,46,MODERATE,Clear,Sunday,1,17
2024-01-28 17:15:00,J-105,Elm Rd & North Ring,45,48,MODERATE,Clear,Sunday,1,17
2024-01-28 17:15:00,J-106,Lake View & Sector 3,27,43,MODERATE,Clear,Sunday,1,17
2024-01-28 17:15:00,J-107,Industrial Bypass,21,45,MODERATE,Clear,Sunday,1,17
2024-01-28 17:15:00,J-108,Station Rd & MG Ave,99,42,MODERATE,Clear,Sunday,1,17
2024-01-28 17:30:00,J-101,Main St & 5th Ave,107,43,MODERATE,Light Rain,Sunday,1,17
2024-01-28 17:30:00,J-102,Broadway & 8th,87,40,MODERATE,Light Rain,Sunday,1,17
2024-01-28 17:30:00,J-103,Park Ave & Central,43,27,LOW,Light Rain,Sunday,1,17
2024-01-28 17:30:00,J-104,Oak St & 2nd Ave,42,30,LOW,Light Rain,Sunday,1,17
2024-01-28 17:30:00,J-105,Elm Rd & North Ring,28,30,LOW,Light Rain,Sunday,1,17
2024-01-28 17:30:00,J-106,Lake View & Sector 3,18,29,LOW,Light Rain,Sunday,1,17
2024-01-28 17:30:00,J-107,Industrial Bypass,14,30,LOW,Light Rain,Sunday,1,17
2024-01-28 17:30:00,J-108,Station Rd & MG Ave,71,30,LOW,Light Rain,Sunday,1,17
2024-01-28 17:45:00,J-101,Main St & 5th Ave,85,34,LOW,Light Rain,Sunday,1,17
2024-01-28 17:45:00,J-102,Broadway & 8th,80,37,LOW,Light Rain,Sunday,1,17
2024-01-28 17:45:00,J-103,Park Ave & Central,56,36,LOW,Light Rain,Sunday,1,17
2024-01-28 17:45:00,J-104,Oak St & 2nd Ave,52,37,LOW,Light Rain,Sunday,1,17
2024-01-28 17:45:00,J-105,Elm Rd & North Ring,29,31,LOW,Light Rain,Sunday,1,17
2024-01-28 17:45:00,J-106,Lake View & Sector 3,18,29,LOW,Light Rain,Sunday,1,17
2024-01-28 17:45:00,J-107,Industrial Bypass,17,36,LOW,Light Rain,Sunday,1,17
2024-01-28 17:45:00,J-108,Station Rd & MG Ave,79,34,LOW,Light Rain,Sunday,1,17
2024-01-28 18:00:00,J-101,Main St & 5th Ave,102,41,MODERATE,Clear,Sunday,1,18
2024-01-28 18:00:00,J-102,Broadway & 8th,76,35,LOW,Clear,Sunday,1,18
2024-01-28 18:00:00,J-103,Park Ave & Central,63,40,MODERATE,Clear,Sunday,1,18
2024-01-28 18:00:00,J-104,Oak St & 2nd Ave,62,44,MODERATE,Clear,Sunday,1,18
2024-01-28 18:00:00,J-105,Elm Rd & North Ring,30,32,LOW,Clear,Sunday,1,18
2024-01-28 18:00:00,J-106,Lake View & Sector 3,24,39,LOW,Clear,Sunday,1,18
2024-01-28 18:00:00,J-107,Industrial Bypass,19,,MODERATE,Clear,Sunday,1,18
2024-01-28 18:00:00,J-108,Station Rd & MG Ave,78,33,LOW,Clear,Sunday,1,18
2024-01-28 18:15:00,J-101,Main St & 5th Ave,87,35,LOW,Light Rain,Sunday,1,18
2024-01-28 18:15:00,J-102,Broadway & 8th,78,36,LOW,Light Rain,Sunday,1,18
2024-01-28 18:15:00,J-103,Park Ave & Central,47,30,LOW,Light Rain,Sunday,1,18
2024-01-28 18:15:00,J-104,Oak St & 2nd Ave,51,36,LOW,Light Rain,Sunday,1,18
2024-01-28 18:15:00,J-105,Elm Rd & North Ring,35,37,LOW,Light Rain,Sunday,1,18
2024-01-28 18:15:00,J-106,Lake View & Sector 3,25,40,MODERATE,Light Rain,Sunday,1,18
2024-01-28 18:15:00,J-107,Industrial Bypass,16,34,LOW,Light Rain,Sunday,1,18
2024-01-28 18:15:00,J-108,Station Rd & MG Ave,86,37,LOW,Light Rain,Sunday,1,18
2024-01-28 18:30:00,J-101,Main St & 5th Ave,99,40,MODERATE,Clear,Sunday,1,18
2024-01-28 18:30:00,J-102,Broadway & 8th,74,34,LOW,Clear,Sunday,1,18
2024-01-28 18:30:00,J-103,Park Ave & Central,67,43,MODERATE,Clear,Sunday,1,18
2024-01-28 18:30:00,J-104,Oak St & 2nd Ave,56,40,MODERATE,Clear,Sunday,1,18
2024-01-28 18:30:00,J-105,Elm Rd & North Ring,41,44,MODERATE,Clear,Sunday,1,18
2024-01-28 18:30:00,J-106,Lake View & Sector 3,23,37,LOW,Clear,Sunday,1,18
2024-01-28 18:30:00,J-107,Industrial Bypass,18,39,LOW,Clear,Sunday,1,18
2024-01-28 18:30:00,J-108,Station Rd & MG Ave,94,40,MODERATE,Clear,Sunday,1,18
2024-01-28 18:45:00,J-101,Main St & 5th Ave,117,47,MODERATE,Clear,Sunday,1,18
2024-01-28 18:45:00,J-102,Broadway & 8th,86,39,LOW,Clear,Sunday,1,18
2024-01-28 18:45:00,J-103,Park Ave & Central,59,38,LOW,Clear,Sunday,1,18
2024-01-28 18:45:00,J-104,Oak St & 2nd Ave,59,42,MODERATE,Clear,Sunday,1,18
2024-01-28 18:45:00,J-105,Elm Rd & North Ring,50,54,MODERATE,Clear,Sunday,1,18
2024-01-28 18:45:00,J-106,Lake View & Sector 3,23,37,LOW,Clear,Sunday,1,18
2024-01-28 18:45:00,J-107,Industrial Bypass,17,36,LOW,Clear,Sunday,1,18
2024-01-28 18:45:00,J-108,Station Rd & MG Ave,87,37,LOW,Clear,Sunday,1,18
2024-01-28 19:00:00,J-101,Main St & 5th Ave,81,32,LOW,Cloudy,Sunday,1,19
2024-01-28 19:00:00,J-102,Broadway & 8th,89,41,MODERATE,Cloudy,Sunday,1,19
2024-01-28 19:00:00,J-103,Park Ave & Central,67,43,MODERATE,Cloudy,Sunday,1,19
2024-01-28 19:00:00,J-104,Oak St & 2nd Ave,55,39,LOW,Cloudy,Sunday,1,19
2024-01-28 19:00:00,J-105,Elm Rd & North Ring,36,39,LOW,Cloudy,Sunday,1,19
2024-01-28 19:00:00,J-106,Lake View & Sector 3,20,32,LOW,Cloudy,Sunday,1,19
2024-01-28 19:00:00,J-107,Industrial Bypass,14,30,LOW,Cloudy,Sunday,1,19
2024-01-28 19:00:00,J-108,Station Rd & MG Ave,86,37,LOW,Cloudy,Sunday,1,19
2024-01-28 19:15:00,J-101,Main St & 5th Ave,107,43,MODERATE,Cloudy,Sunday,1,19
2024-01-28 19:15:00,J-102,Broadway & 8th,76,35,LOW,Cloudy,Sunday,1,19
2024-01-28 19:15:00,J-103,Park Ave & Central,67,43,MODERATE,Cloudy,Sunday,1,19
2024-01-28 19:15:00,J-104,Oak St & 2nd Ave,43,31,LOW,Cloudy,Sunday,1,19
2024-01-28 19:15:00,J-105,Elm Rd & North Ring,23,24,LOW,Cloudy,Sunday,1,19
2024-01-28 19:15:00,J-106,Lake View & Sector 3,18,29,LOW,Cloudy,Sunday,1,19
2024-01-28 19:15:00,J-107,Industrial Bypass,15,32,LOW,Cloudy,Sunday,1,19
2024-01-28 19:15:00,J-108,Station Rd & MG Ave,87,37,LOW,Cloudy,Sunday,1,19
2024-01-28 19:30:00,J-101,Main St & 5th Ave,97,39,LOW,Cloudy,Sunday,1,19
2024-01-28 19:30:00,J-102,Broadway & 8th,66,30,LOW,Cloudy,Sunday,1,19
2024-01-28 19:30:00,J-103,Park Ave & Central,49,31,LOW,Cloudy,Sunday,1,19
2024-01-28 19:30:00,J-104,Oak St & 2nd Ave,41,29,LOW,Cloudy,Sunday,1,19
2024-01-28 19:30:00,J-105,Elm Rd & North Ring,28,30,LOW,Cloudy,Sunday,1,19
2024-01-28 19:30:00,J-106,Lake View & Sector 3,19,30,LOW,Cloudy,Sunday,1,19
2024-01-28 19:30:00,J-107,Industrial Bypass,13,28,LOW,Cloudy,Sunday,1,19
2024-01-28 19:30:00,J-108,Station Rd & MG Ave,88,38,LOW,Cloudy,Sunday,1,19
2024-01-28 19:45:00,J-101,Main St & 5th Ave,47,19,LOW,Heavy Rain,Sunday,1,19
2024-01-28 19:45:00,J-102,Broadway & 8th,38,17,LOW,Heavy Rain,Sunday,1,19
2024-01-28 19:45:00,J-103,Park Ave & Central,32,20,LOW,Heavy Rain,Sunday,1,19
2024-01-28 19:45:00,J-104,Oak St & 2nd Ave,26,18,LOW,Heavy Rain,Sunday,1,19
2024-01-28 19:45:00,J-105,Elm Rd & North Ring,19,20,LOW,Heavy Rain,Sunday,1,19
2024-01-28 19:45:00,J-106,Lake View & Sector 3,12,19,LOW,Heavy Rain,Sunday,1,19
2024-01-28 19:45:00,J-107,Industrial Bypass,9,19,LOW,Heavy Rain,Sunday,1,19
2024-01-28 19:45:00,J-108,Station Rd & MG Ave,45,19,LOW,Heavy Rain,Sunday,1,19
2024-01-28 20:00:00,J-101,Main St & 5th Ave,76,30,LOW,Clear,Sunday,1,20
2024-01-28 20:00:00,J-102,Broadway & 8th,70,32,LOW,Clear,Sunday,1,20
2024-01-28 20:00:00,J-103,Park Ave & Central,54,35,LOW,Clear,Sunday,1,20
2024-01-28 20:00:00,J-104,Oak St & 2nd Ave,44,31,LOW,Clear,Sunday,1,20
2024-01-28 20:00:00,J-105,Elm Rd & North Ring,31,33,LOW,Clear,Sunday,1,20
2024-01-28 20:00:00,J-106,Lake View & Sector 3,19,30,LOW,Clear,Sunday,1,20
2024-01-28 20:00:00,J-107,Industrial Bypass,14,30,LOW,Clear,Sunday,1,20
2024-01-28 20:00:00,J-108,Station Rd & MG Ave,75,32,LOW,Clear,Sunday,1,20
2024-01-28 20:15:00,J-101,Main St & 5th Ave,27,10,LOW,Light Rain,Sunday,1,20
2024-01-28 20:15:00,J-102,Broadway & 8th,18,8,LOW,Light Rain,Sunday,1,20
